,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
161,64,461.0,7322,6.48010341600002,"[5, 5, 0, 5, 8, 9, 6, 8, 9, 9, 5, 7, 0, 5, 9]",25,512,14
162,128,461.0,7386,6.574513125000067,"[5, 5, 0, 5, 8, 9, 6, 8, 9, 9, 5, 7, 0, 5, 9]",25,512,14
163,256,461.0,7514,6.7436364160002995,"[5, 5, 0, 5, 8, 9, 6, 8, 9, 9, 5, 7, 0, 5, 9]",25,512,14
164,512,461.0,7770,7.070046375000402,"[5, 5, 0, 5, 8, 9, 6, 8, 9, 9, 5, 7, 0, 5, 9]",25,512,14
165,0,350.0,7770,7.095164333000412,"[0, 9, 0, 3, 2, 4, 8, 7, 8, 4, 7, 3, 4, 2, 4]",25,512,15
166,1,350.0,7771,7.121676208000281,"[0, 9, 0, 3, 2, 4, 8, 7, 8, 4, 7, 3, 4, 2, 4]",25,512,15
167,2,356.0,7773,7.14836137500015,"[0, 9, 0, 3, 5, 4, 8, 7, 8, 4, 7, 3, 4, 2, 4]",25,512,15
168,4,444.0,7777,7.17665579100003,"[6, 9, 0, 3, 5, 9, 8, 7, 8, 4, 7, 3, 4, 2, 4]",25,512,15
169,8,446.0,7782,7.206569958000273,"[6, 9, 0, 3, 5, 9, 8, 7, 8, 6, 7, 3, 4, 2, 4]",25,512,15
170,16,451.0,7792,7.241574666000361,"[6, 9, 0, 3, 5, 9, 8, 7, 8, 8, 7, 3, 4, 5, 4]",25,512,15
171,32,451.0,7808,7.28564200000028,"[6, 9, 0, 3, 5, 9, 8, 7, 8, 8, 7, 3, 4, 5, 4]",25,512,15
172,64,467.0,7842,7.347201791000316,"[6, 9, 0, 5, 5, 9, 9, 7, 8, 8, 7, 3, 4, 5, 4]",25,512,15
173,128,467.0,7906,7.447777208000389,"[6, 9, 0, 5, 5, 9, 9, 7, 8, 8, 7, 3, 4, 5, 4]",25,512,15
174,256,467.0,8034,7.63129037500039,"[6, 9, 0, 5, 5, 9, 9, 7, 8, 8, 7, 3, 4, 5, 4]",25,512,15
175,512,467.0,8290,7.980278458000157,"[6, 9, 0, 5, 5, 9, 9, 7, 8, 8, 7, 3, 4, 5, 4]",25,512,15
176,0,402.0,8290,8.006811665999976,"[3, 7, 6, 1, 4, 9, 3, 2, 0, 4, 9, 7, 8, 6, 0]",25,512,16
177,1,402.0,8291,8.035066875000211,"[3, 7, 6, 1, 4, 9, 3, 2, 0, 4, 9, 7, 8, 6, 0]",25,512,16
178,2,402.0,8292,8.063675958000204,"[3, 7, 6, 1, 4, 9, 3, 2, 0, 4, 9, 7, 8, 6, 0]",25,512,16
179,4,442.0,8295,8.09313525000016,"[3, 7, 6, 9, 4, 9, 3, 2, 0, 4, 9, 7, 8, 6, 0]",25,512,16
180,8,486.0,8301,8.125109500000235,"[4, 7, 6, 9, 4, 9, 9, 2, 0, 4, 9, 7, 8, 6, 0]",25,512,16
181,16,493.0,8311,8.162727750000158,"[4, 7, 6, 9, 4, 9, 9, 3, 1, 4, 9, 7, 8, 6, 0]",25,512,16
182,32,493.0,8327,8.211646416000349,"[4, 7, 6, 9, 4, 9, 9, 3, 1, 4, 9, 7, 8, 6, 0]",25,512,16
183,64,501.0,8362,8.290234916000372,"[4, 7, 6, 9, 7, 9, 9, 3, 1, 4, 9, 7, 8, 8, 0]",25,512,16
184,128,501.0,8426,8.403279000000111,"[4, 7, 6, 9, 7, 9, 9, 3, 1, 4, 9, 7, 8, 8, 0]",25,512,16
185,256,502.0,8555,8.600658457999998,"[4, 7, 6, 9, 7, 9, 9, 3, 1, 4, 9, 7, 8, 9, 0]",25,512,16
186,512,502.0,8811,8.961079375000281,"[4, 7, 6, 9, 7, 9, 9, 3, 1, 4, 9, 7, 8, 9, 0]",25,512,16
187,0,400.0,8811,8.988806916000158,"[9, 1, 8, 6, 5, 6, 7, 0, 7, 2, 2, 5, 3, 3, 3]",25,512,17
188,1,407.0,8813,9.017996375000166,"[9, 1, 8, 6, 5, 6, 7, 0, 7, 9, 2, 5, 3, 3, 3]",25,512,17
